ONET,year,overlap,data_skill_bin,ones,prop_data,dist
29-1124.00,2014,46,76,2255,0.033702882,0.14644612
29-1124.00,2015,67,113,2505,0.04510978,0.14644612
29-1124.00,2016,78,122,2957,0.041258032,0.14644612
29-1124.00,2017,77,122,3340,0.036526946,0.14644612
29-1124.00,2018,89,161,3905,0.041229193,0.14644612
29-1124.00,2019,111,194,5257,0.036903177,0.14644612
29-1125.00,2010,12,49,2163,0.022653722,0.11079785
29-1125.00,2011,6,68,2987,0.022765316,0.11079785
29-1125.00,2012,16,70,3134,0.022335673,0.11079785
29-1125.00,2013,4,59,4126,0.014299564,0.11079785
29-1125.00,2014,9,55,3965,0.013871375,0.11079785
29-1125.00,2015,7,83,4228,0.019631031,0.11079785
29-1125.00,2016,21,92,4834,0.019031858,0.11079785
29-1125.00,2017,17,100,4541,0.022021581,0.11079785
29-1125.00,2018,10,174,6197,0.028078102,0.11079785
29-1125.00,2019,27,203,6640,0.030572289,0.11079785
29-1125.01,2010,0,0,223,0,0.12022723
29-1125.01,2011,4,9,268,0.03358209,0.12022723
29-1125.01,2012,0,1,446,0.002242152,0.12022723
29-1125.01,2013,1,8,570,0.014035088,0.12022723
29-1125.01,2014,4,6,498,0.012048193,0.12022723
29-1125.01,2015,4,6,508,0.011811024,0.12022723
29-1125.01,2016,3,16,566,0.028268551,0.12022723
29-1125.01,2017,0,24,539,0.044526902,0.12022723
29-1125.01,2018,0,48,791,0.06068268,0.12022723
29-1125.01,2019,15,31,852,0.036384977,0.12022723
29-1125.02,2010,0,0,47,0,0.18816154
29-1125.02,2011,0,4,62,0.064516129,0.18816154
29-1125.02,2012,2,4,101,0.03960396,0.18816154
29-1125.02,2013,0,2,135,0.014814815,0.18816154
29-1125.02,2014,0,4,111,0.036036036,0.18816154
29-1125.02,2015,1,5,120,0.041666667,0.18816154
29-1125.02,2016,3,9,127,0.070866142,0.18816154
29-1125.02,2017,0,6,119,0.050420168,0.18816154
29-1125.02,2018,1,10,186,0.053763441,0.18816154
29-1125.02,2019,0,11,163,0.067484663,0.18816154
29-1126.00,2010,17,229,26562,0.008621339,0.12033192
29-1126.00,2011,31,290,14989,0.019347522,0.12033192
29-1126.00,2012,47,307,13165,0.023319408,0.12033192
29-1126.00,2013,20,409,17875,0.022881119,0.12033192
29-1126.00,2014,29,749,19440,0.038528807,0.12033192
29-1126.00,2015,41,604,22812,0.026477293,0.12033192
29-1126.00,2016,44,1007,27229,0.036982629,0.12033192
29-1126.00,2017,49,1360,27783,0.048950797,0.12033192
29-1126.00,2018,33,1540,32447,0.047462015,0.12033192
29-1126.00,2019,85,1782,37408,0.047636869,0.12033192
29-1127.00,2010,48,207,56397,0.003670408,0.14900401
29-1127.00,2011,67,372,60358,0.006163226,0.14900401
29-1127.00,2012,83,1114,54262,0.020530021,0.14900401
29-1127.00,2013,50,544,75521,0.007203294,0.14900401
29-1127.00,2014,72,690,88370,0.00780808,0.14900401
29-1127.00,2015,91,1407,106507,0.013210399,0.14900401
29-1127.00,2016,87,5135,117492,0.043705103,0.14900401
29-1127.00,2017,173,980,123131,0.007959003,0.14900401
29-1127.00,2018,167,999,85854,0.011636033,0.14900401
29-1127.00,2019,154,1166,100970,0.011547985,0.14900401
29-1128.00,2010,5,20,698,0.028653295,0.15069127
29-1128.00,2011,9,56,796,0.070351759,0.15069127
29-1128.00,2012,8,44,888,0.04954955,0.15069127
29-1128.00,2013,28,53,1130,0.046902655,0.15069127
29-1128.00,2014,40,89,1301,0.068408916,0.15069127
29-1128.00,2015,47,119,1441,0.082581541,0.15069127
29-1128.00,2016,52,137,1571,0.087205602,0.15069127
29-1128.00,2017,11,137,1812,0.075607064,0.15069127
29-1128.00,2018,34,176,1953,0.090117768,0.15069127
29-1128.00,2019,46,205,2587,0.079242366,0.15069127
29-1129.00,2010,0,0,81,0,0.12318215
29-1129.00,2011,0,0,94,0,0.12318215
29-1129.00,2012,0,1,57,0.01754386,0.12318215
29-1129.00,2013,0,3,90,0.033333333,0.12318215
29-1129.00,2014,0,2,96,0.020833333,0.12318215
29-1129.00,2015,0,4,100,0.04,0.12318215
29-1129.00,2016,0,7,130,0.053846154,0.12318215
29-1129.00,2017,6,26,140,0.185714286,0.12318215
29-1129.00,2018,7,12,177,0.06779661,0.12318215
29-1129.00,2019,3,6,159,0.037735849,0.12318215
29-1131.00,2010,18,61,2091,0.029172645,0.17648456
29-1131.00,2011,17,42,2337,0.017971759,0.17648456
29-1131.00,2012,14,38,3424,0.011098131,0.17648456
29-1131.00,2013,42,66,5081,0.012989569,0.17648456
29-1131.00,2014,46,77,6500,0.011846154,0.17648456
29-1131.00,2015,52,109,8979,0.012139436,0.17648456
29-1131.00,2016,45,111,11798,0.009408374,0.17648456
29-1131.00,2017,74,139,12897,0.0107777,0.17648456
29-1131.00,2018,68,150,12088,0.012409001,0.17648456
29-1131.00,2019,69,169,13829,0.012220696,0.17648456
29-1141.00,2010,1718,12223,358216,0.034121871,0.22610563
29-1141.00,2011,2742,18324,429512,0.04266237,0.22610563
29-1141.00,2012,3048,19735,427588,0.046154242,0.22610563
29-1141.00,2013,4091,27046,586896,0.046083122,0.22610563
29-1141.00,2014,4536,31277,689014,0.045393853,0.22610563
29-1141.00,2015,6573,50281,975002,0.051570151,0.22610563
29-1141.00,2016,10519,56752,1233959,0.045991804,0.22610563
29-1141.00,2017,9782,59984,1358475,0.044155395,0.22610563
29-1141.00,2018,8700,64878,1272971,0.050965811,0.22610563
29-1141.00,2019,8620,67037,1186651,0.0564926,0.22610563
29-1141.01,2010,1,4,85,0.047058824,0.13824753
29-1141.01,2011,1,8,71,0.112676056,0.13824753
29-1141.01,2012,1,3,73,0.04109589,0.13824753
29-1141.01,2013,0,6,147,0.040816327,0.13824753
29-1141.01,2014,0,9,150,0.06,0.13824753
29-1141.01,2015,1,15,155,0.096774194,0.13824753
29-1141.01,2016,2,15,162,0.092592593,0.13824753
29-1141.01,2017,5,28,185,0.151351351,0.13824753
29-1141.01,2018,4,19,676,0.028106509,0.13824753
29-1141.01,2019,3,18,199,0.090452261,0.13824753
29-1141.02,2010,1,1,353,0.002832861,0.12257481
29-1141.02,2011,4,11,465,0.023655914,0.12257481
29-1141.02,2012,3,15,259,0.057915058,0.12257481
29-1141.02,2013,25,31,779,0.039794608,0.12257481
29-1141.02,2014,37,65,5267,0.012340991,0.12257481
29-1141.02,2015,58,87,15846,0.005490345,0.12257481
29-1141.02,2016,50,71,2083,0.034085454,0.12257481
29-1141.02,2017,58,114,2094,0.054441261,0.12257481
29-1141.02,2018,110,181,3606,0.050194121,0.12257481
29-1141.02,2019,147,238,2662,0.089406461,0.12257481
29-1141.03,2010,108,882,38847,0.022704456,0.1829018
29-1141.03,2011,131,1685,55601,0.03030521,0.1829018
29-1141.03,2012,175,2016,57816,0.03486924,0.1829018
29-1141.03,2013,138,2076,72048,0.028814124,0.1829018
29-1141.03,2014,121,2398,78476,0.030557113,0.1829018
29-1141.03,2015,384,6974,172747,0.040371179,0.1829018
29-1141.03,2016,327,6155,273372,0.022515108,0.1829018
29-1141.03,2017,303,5624,224449,0.025056917,0.1829018
29-1141.03,2018,333,5831,174286,0.033456503,0.1829018
29-1141.03,2019,296,6506,159224,0.040860674,0.1829018
29-1141.04,2010,72,155,2767,0.056017347,0.17937483
29-1141.04,2011,114,277,3453,0.080220098,0.17937483
29-1141.04,2012,92,202,2993,0.067490812,0.17937483
29-1141.04,2013,88,207,3037,0.068159368,0.17937483
29-1141.04,2014,73,146,2343,0.062313274,0.17937483
29-1141.04,2015,90,231,3047,0.075812274,0.17937483
29-1141.04,2016,64,237,2995,0.079131886,0.17937483
29-1141.04,2017,56,209,3147,0.066412456,0.17937483
29-1141.04,2018,26,168,2634,0.063781321,0.17937483
29-1141.04,2019,27,136,2404,0.056572379,0.17937483
29-1151.00,2010,12,32,3451,0.009272675,0.12543939
29-1151.00,2011,11,46,2696,0.017062315,0.12543939
29-1151.00,2012,25,63,2586,0.024361949,0.12543939
29-1151.00,2013,33,60,3116,0.019255456,0.12543939
29-1151.00,2014,47,84,3207,0.026192703,0.12543939
29-1151.00,2015,21,53,6646,0.007974722,0.12543939
29-1151.00,2016,13,36,8884,0.004052229,0.12543939
29-1151.00,2017,12,49,17058,0.002872552,0.12543939
29-1151.00,2018,17,67,11130,0.006019766,0.12543939
29-1151.00,2019,40,110,10807,0.010178588,0.12543939
29-1161.00,2010,2,6,621,0.009661836,0.14656882
29-1161.00,2011,3,10,1025,0.009756098,0.14656882
29-1161.00,2012,2,4,921,0.004343105,0.14656882
29-1161.00,2013,0,7,1043,0.006711409,0.14656882
29-1161.00,2014,3,18,1216,0.014802632,0.14656882
29-1161.00,2015,2,12,1774,0.006764374,0.14656882
29-1161.00,2016,17,42,3802,0.011046817,0.14656882
29-1161.00,2017,5,31,3570,0.008683473,0.14656882
29-1161.00,2018,2,26,2265,0.011479029,0.14656882
29-1161.00,2019,9,93,1680,0.055357143,0.14656882
29-1171.00,2010,188,733,36575,0.020041012,0.18718378
29-1171.00,2011,327,1333,48527,0.027469244,0.18718378
29-1171.00,2012,466,1684,60269,0.027941396,0.18718378
29-1171.00,2013,520,2099,70264,0.02987305,0.18718378
29-1171.00,2014,530,2664,76151,0.034983126,0.18718378
29-1171.00,2015,706,3370,119013,0.028316234,0.18718378
29-1171.00,2016,603,3676,122277,0.03006289,0.18718378
29-1171.00,2017,427,3758,138109,0.027210392,0.18718378
29-1171.00,2018,735,3737,119372,0.031305499,0.18718378
29-1171.00,2019,856,3622,109259,0.033150587,0.18718378
29-1181.00,2010,18,71,1648,0.043082524,0.2499981
29-1181.00,2011,14,58,1880,0.030851064,0.2499981
29-1181.00,2012,23,71,1989,0.03569633,0.2499981
29-1181.00,2013,30,106,2762,0.038377987,0.2499981
29-1181.00,2014,19,76,2416,0.031456954,0.2499981
29-1181.00,2015,30,122,4710,0.025902335,0.2499981
29-1181.00,2016,39,106,4263,0.024865118,0.2499981
29-1181.00,2017,47,117,5789,0.020210745,0.2499981
29-1181.00,2018,60,174,4546,0.038275407,0.2499981
29-1181.00,2019,52,190,4374,0.0434385,0.2499981
29-1199.00,2010,190,425,5268,0.080675778,0.26403928
29-1199.00,2011,366,768,6890,0.111465893,0.26403928
29-1199.00,2012,333,729,6940,0.105043228,0.26403928
29-1199.00,2013,465,981,8926,0.109903652,0.26403928
29-1199.00,2014,456,1074,9742,0.110244303,0.26403928
29-1199.00,2015,478,1123,10443,0.107536149,0.26403928
29-1199.00,2016,553,1607,12279,0.13087385,0.26403928
29-1199.00,2017,412,1394,12018,0.115992678,0.26403928
29-1199.00,2018,603,1859,17545,0.105956113,0.26403928
29-1199.00,2019,733,2153,15915,0.135281181,0.26403928
29-1199.01,2010,1,1,233,0.004291845,0.12648427
29-1199.01,2011,0,2,205,0.009756098,0.12648427
29-1199.01,2012,0,5,213,0.023474178,0.12648427
29-1199.01,2013,4,4,291,0.013745704,0.12648427
29-1199.01,2014,0,3,806,0.003722084,0.12648427
29-1199.01,2015,0,3,397,0.007556675,0.12648427
29-1199.01,2016,1,4,309,0.012944984,0.12648427
29-1199.01,2017,1,8,359,0.022284123,0.12648427
29-1199.01,2018,8,21,957,0.021943574,0.12648427
29-1199.01,2019,11,29,1052,0.02756654,0.12648427
29-1199.04,2010,4,4,38,0.105263158,0.083125174
29-1199.04,2011,2,2,28,0.071428571,0.083125174
29-1199.04,2012,0,0,41,0,0.083125174
29-1199.04,2013,2,4,125,0.032,0.083125174
29-1199.04,2014,1,1,156,0.006410256,0.083125174
29-1199.04,2015,2,2,187,0.010695187,0.083125174
29-1199.04,2016,3,8,175,0.045714286,0.083125174
29-1199.04,2017,2,8,184,0.043478261,0.083125174
29-1199.04,2018,1,11,230,0.047826087,0.083125174
29-1199.04,2019,5,6,230,0.026086957,0.083125174
29-1199.05,2010,0,0,51,0,0.1553139
29-1199.05,2011,0,0,66,0,0.1553139
29-1199.05,2012,0,0,62,0,0.1553139
29-1199.05,2013,3,7,64,0.109375,0.1553139
29-1199.05,2014,0,0,49,0,0.1553139
29-1199.05,2015,2,2,46,0.043478261,0.1553139
29-1199.05,2016,1,3,49,0.06122449,0.1553139
29-1199.05,2017,2,3,67,0.044776119,0.1553139
29-1199.05,2018,0,2,91,0.021978022,0.1553139
29-1199.05,2019,0,3,103,0.029126214,0.1553139
29-2011.00,2010,164,533,14534,0.03667263,0.20654307
29-2011.00,2011,309,870,15432,0.056376361,0.20654307
29-2011.00,2012,356,952,16700,0.057005988,0.20654307
29-2011.00,2013,339,1096,19120,0.057322176,0.20654307
29-2011.00,2014,389,1222,18616,0.065642458,0.20654307
29-2011.00,2015,527,1614,22421,0.071986084,0.20654307
29-2011.00,2016,659,2293,29324,0.078195335,0.20654307
29-2011.00,2017,646,2338,28955,0.080745985,0.20654307
29-2011.00,2018,684,2734,29565,0.092474209,0.20654307
29-2011.00,2019,769,2616,29895,0.087506272,0.20654307
29-2011.01,2010,12,38,608,0.0625,0.17500755
29-2011.01,2011,32,67,693,0.096681097,0.17500755
29-2011.01,2012,46,86,855,0.100584795,0.17500755
29-2011.01,2013,33,80,768,0.104166667,0.17500755
29-2011.01,2014,30,102,871,0.117106774,0.17500755
29-2011.01,2015,46,90,880,0.102272727,0.17500755
29-2011.01,2016,563,626,1814,0.345093716,0.17500755
29-2011.01,2017,72,117,1100,0.106363636,0.17500755
29-2011.01,2018,89,165,1324,0.124622356,0.17500755
29-2011.01,2019,108,176,1616,0.108910891,0.17500755
29-2011.02,2010,2,30,483,0.062111801,0.17062263
29-2011.02,2011,3,43,526,0.081749049,0.17062263
29-2011.02,2012,3,75,745,0.100671141,0.17062263
29-2011.02,2013,4,47,569,0.082601054,0.17062263
29-2011.02,2014,5,63,590,0.106779661,0.17062263
29-2011.02,2015,12,91,701,0.129814551,0.17062263
29-2011.02,2016,14,162,978,0.165644172,0.17062263
29-2011.02,2017,6,131,931,0.140708915,0.17062263
29-2011.02,2018,5,231,1166,0.198113208,0.17062263
29-2011.02,2019,9,210,1512,0.138888889,0.17062263
29-2011.03,2010,11,140,2797,0.050053629,0.1503827
29-2011.03,2011,29,150,3252,0.046125461,0.1503827
29-2011.03,2012,19,149,3213,0.046374105,0.1503827
29-2011.03,2013,8,206,3477,0.059246477,0.1503827
29-2011.03,2014,21,252,3534,0.071307301,0.1503827
29-2011.03,2015,16,176,4085,0.043084455,0.1503827
29-2011.03,2016,58,270,4684,0.05764304,0.1503827
29-2011.03,2017,17,253,4686,0.05399061,0.1503827
29-2011.03,2018,34,361,5490,0.06575592,0.1503827
29-2011.03,2019,37,326,5728,0.056913408,0.1503827
29-2012.00,2010,981,4688,43613,0.107490886,0.24334693
29-2012.00,2011,1442,6180,48065,0.128575887,0.24334693
29-2012.00,2012,1769,7114,49265,0.14440272,0.24334693
29-2012.00,2013,1674,8140,60158,0.135310349,0.24334693
29-2012.00,2014,2515,10470,69445,0.150766794,0.24334693
29-2012.00,2015,2034,11175,75816,0.147396328,0.24334693
29-2012.00,2016,2491,13384,93146,0.143688403,0.24334693
29-2012.00,2017,2565,13314,95592,0.139279438,0.24334693
29-2012.00,2018,3318,15903,101930,0.156018836,0.24334693
29-2012.00,2019,3339,17088,101702,0.168020295,0.24334693
29-2021.00,2010,7,52,4301,0.012090212,0.14196815
29-2021.00,2011,3,75,5182,0.014473176,0.14196815
29-2021.00,2012,14,77,4770,0.016142558,0.14196815
29-2021.00,2013,7,146,6335,0.023046567,0.14196815
29-2021.00,2014,5,157,6415,0.024473889,0.14196815
29-2021.00,2015,8,138,5346,0.025813692,0.14196815
29-2021.00,2016,52,223,7957,0.028025638,0.14196815
29-2021.00,2017,35,169,9298,0.018175952,0.14196815
29-2021.00,2018,13,174,12044,0.014447028,0.14196815
29-2021.00,2019,24,228,14247,0.016003369,0.14196815
29-2031.00,2010,58,447,12247,0.036498734,0.16742277
29-2031.00,2011,131,711,14846,0.047891688,0.16742277
29-2031.00,2012,124,831,15621,0.053197619,0.16742277
29-2031.00,2013,165,970,19400,0.05,0.16742277
29-2031.00,2014,190,1071,20476,0.052305138,0.16742277
29-2031.00,2015,257,1252,26025,0.048107589,0.16742277
29-2031.00,2016,288,1607,33925,0.047369197,0.16742277
29-2031.00,2017,314,1724,33940,0.050795522,0.16742277
29-2031.00,2018,349,2232,36157,0.061730785,0.16742277
29-2031.00,2019,489,2536,43240,0.058649399,0.16742277
29-2032.00,2010,46,263,12981,0.020260381,0.17586465
29-2032.00,2011,74,415,13418,0.030928603,0.17586465
29-2032.00,2012,100,481,15193,0.031659317,0.17586465
29-2032.00,2013,92,588,15767,0.03729308,0.17586465
29-2032.00,2014,120,857,17663,0.048519504,0.17586465
29-2032.00,2015,208,1165,21027,0.055404956,0.17586465
29-2032.00,2016,136,1159,24038,0.048215326,0.17586465
29-2032.00,2017,171,1305,24865,0.05248341,0.17586465
29-2032.00,2018,188,1397,28394,0.049200535,0.17586465
29-2032.00,2019,299,1801,32032,0.056225025,0.17586465
29-2033.00,2010,7,19,1873,0.010144154,0.14687307
29-2033.00,2011,7,24,1145,0.020960699,0.14687307
29-2033.00,2012,20,63,1240,0.050806452,0.14687307
29-2033.00,2013,8,43,1463,0.029391661,0.14687307
29-2033.00,2014,6,59,1632,0.036151961,0.14687307
29-2033.00,2015,19,75,2038,0.036800785,0.14687307
29-2033.00,2016,22,65,2269,0.028646981,0.14687307
29-2033.00,2017,20,86,2579,0.033346258,0.14687307
29-2033.00,2018,57,162,3257,0.049739024,0.14687307
29-2033.00,2019,67,170,3456,0.049189815,0.14687307
29-2034.00,2010,171,412,13595,0.030305259,0.19558638
29-2034.00,2011,160,527,13904,0.037902762,0.19558638
29-2034.00,2012,184,604,15262,0.039575416,0.19558638
29-2034.00,2013,248,802,20098,0.039904468,0.19558638
29-2034.00,2014,251,904,23590,0.038321323,0.19558638
29-2034.00,2015,321,1245,27089,0.045959615,0.19558638
29-2034.00,2016,270,1581,32244,0.049032378,0.19558638
29-2034.00,2017,409,1777,33880,0.052449823,0.19558638
29-2034.00,2018,463,2131,40516,0.052596505,0.19558638
29-2034.00,2019,660,3003,47065,0.063805376,0.19558638
29-2035.00,2010,16,146,7250,0.020137931,0.17681031
29-2035.00,2011,43,236,6934,0.034035189,0.17681031
29-2035.00,2012,30,300,8576,0.034981343,0.17681031
29-2035.00,2013,30,361,10045,0.035938278,0.17681031
29-2035.00,2014,33,501,11523,0.043478261,0.17681031
29-2035.00,2015,47,577,13628,0.042339301,0.17681031
29-2035.00,2016,45,820,18819,0.043572985,0.17681031
29-2035.00,2017,49,821,20498,0.040052688,0.17681031
29-2035.00,2018,84,938,23401,0.040083757,0.17681031
29-2035.00,2019,81,1115,27939,0.039908372,0.17681031
29-2041.00,2010,26,160,7510,0.021304927,0.13657054
29-2041.00,2011,80,720,11609,0.062020846,0.13657054
29-2041.00,2012,36,460,10638,0.043241211,0.13657054
29-2041.00,2013,51,420,14394,0.029178825,0.13657054
29-2041.00,2014,38,573,18470,0.031023281,0.13657054
29-2041.00,2015,46,726,19484,0.037261343,0.13657054
29-2041.00,2016,57,1001,25050,0.03996008,0.13657054
29-2041.00,2017,113,1273,27593,0.046134889,0.13657054
29-2041.00,2018,242,1323,29434,0.044948019,0.13657054
29-2041.00,2019,625,1981,33104,0.059841711,0.13657054
29-2051.00,2010,4,67,1689,0.039668443,0.15200672
29-2051.00,2011,14,122,1964,0.062118126,0.15200672
29-2051.00,2012,12,171,2472,0.069174757,0.15200672
29-2051.00,2013,9,193,3167,0.060940954,0.15200672
29-2051.00,2014,14,182,3689,0.049335863,0.15200672
29-2051.00,2015,6,171,3679,0.046480022,0.15200672
29-2051.00,2016,16,198,3929,0.050394502,0.15200672
29-2051.00,2017,10,215,4680,0.045940171,0.15200672
29-2051.00,2018,28,304,5842,0.052036974,0.15200672
29-2051.00,2019,25,325,5858,0.055479686,0.15200672
29-2052.00,2010,86,3188,18824,0.169358266,0.16740699
29-2052.00,2011,225,3545,23161,0.153059022,0.16740699
29-2052.00,2012,232,4264,28440,0.149929677,0.16740699
29-2052.00,2013,276,5153,46714,0.110309543,0.16740699
29-2052.00,2014,351,8972,45503,0.197173813,0.16740699
29-2052.00,2015,455,9383,62398,0.150373409,0.16740699
29-2052.00,2016,588,11069,75572,0.146469592,0.16740699
29-2052.00,2017,468,10652,79265,0.134384659,0.16740699
29-2052.00,2018,563,11853,101951,0.116261734,0.16740699
29-2052.00,2019,703,12586,114972,0.109470132,0.16740699
29-2053.00,2010,32,152,3883,0.039144991,0.16784939
29-2053.00,2011,31,235,4823,0.04872486,0.16784939
29-2053.00,2012,55,287,4838,0.059322034,0.16784939
29-2053.00,2013,32,261,6839,0.038163474,0.16784939
29-2053.00,2014,23,348,7913,0.043978264,0.16784939
29-2053.00,2015,32,322,8788,0.036640874,0.16784939
29-2053.00,2016,40,459,10536,0.04356492,0.16784939
29-2053.00,2017,22,374,9913,0.037728236,0.16784939
29-2053.00,2018,53,698,13766,0.050704635,0.16784939
29-2053.00,2019,34,932,16197,0.05754152,0.16784939
29-2054.00,2010,1,6,205,0.029268293,0.119141884
29-2054.00,2011,2,15,310,0.048387097,0.119141884
29-2054.00,2012,0,7,275,0.025454545,0.119141884
29-2054.00,2013,3,28,406,0.068965517,0.119141884
29-2054.00,2014,2,71,476,0.149159664,0.119141884
29-2054.00,2015,1,18,417,0.043165468,0.119141884
29-2054.00,2016,2,4,360,0.011111111,0.119141884
29-2054.00,2017,3,15,316,0.047468354,0.119141884
29-2054.00,2018,4,44,445,0.098876404,0.119141884
29-2054.00,2019,2,37,478,0.077405858,0.119141884
29-2055.00,2010,40,169,14964,0.011293772,0.13018537
29-2055.00,2011,75,299,19312,0.015482601,0.13018537
29-2055.00,2012,104,460,24732,0.018599385,0.13018537
29-2055.00,2013,51,408,29101,0.014020137,0.13018537
29-2055.00,2014,49,452,27103,0.016677121,0.13018537
29-2055.00,2015,231,636,29853,0.021304392,0.13018537
29-2055.00,2016,637,1082,38485,0.02811485,0.13018537
29-2055.00,2017,426,1035,45350,0.022822492,0.13018537
29-2055.00,2018,90,901,41040,0.021954191,0.13018537
29-2055.00,2019,107,876,52486,0.016690165,0.13018537
29-2056.00,2010,12,154,5070,0.030374753,0.15066585
29-2056.00,2011,21,159,4661,0.034112851,0.15066585
29-2056.00,2012,28,199,5287,0.037639493,0.15066585
29-2056.00,2013,27,259,7325,0.035358362,0.15066585
29-2056.00,2014,36,393,7251,0.054199421,0.15066585
29-2056.00,2015,32,278,6921,0.040167606,0.15066585
29-2056.00,2016,40,341,7601,0.044862518,0.15066585
29-2056.00,2017,44,392,8192,0.047851563,0.15066585
29-2056.00,2018,76,491,10860,0.045211786,0.15066585
29-2056.00,2019,89,494,11533,0.042833608,0.15066585
